Open,High,Low,Close,Volume,RSI,EMA20,EMA50,MACD,BB_high,BB_low,BB_position,Return,Momentum,lag1,lag2,lag3,lag4,lag5,volatility,Volume_change,Target
194.7988456845262,196.0989555384121,193.54208584379185,195.87142944335935,13929305.0,54.627007850955735,193.38283770147618,191.37591029306586,1.042911150177133,198.70521168267007,188.98567424262288,0.7084447426855158,0.0024395977006554936,4.387847900390597,0.013373110478758221,0.01447882407051404,-0.03162956785564941,0.0250084707485847,-0.0019763925630503776,0.018229792423299775,0.08327014590269366,1.0
196.10980984004027,204.19212194220012,193.71544820373387,201.77609252929688,26232634.0,61.57560807837356,194.18219530412577,191.78376057683963,1.5928035220804873,199.92325714265968,188.25191985929342,1.1587509075997502,0.030145606751928122,5.5037994384765625,0.0024395977006554936,0.013373110478758221,0.01447882407051404,-0.03162956785564941,0.0250084707485847,0.020379356765766486,0.8832694093495692,1.0
202.068589696566,212.78360803283343,202.0577558092228,212.1227264404297,49366799.0,70.19039856335084,195.89081731710712,192.58136708129413,2.8308517776269753,204.77233069728027,185.18398796727047,1.3752433702259275,0.0512777989772526,22.058441162109375,0.030145606751928122,0.0024395977006554936,0.013373110478758221,0.01447882407051404,-0.03162956785564941,0.02507879567038373,0.8818849452937132,1.0
216.02303935867965,218.56907518026225,213.75868460509787,214.8854522705078,19394187.0,70.88545227079355,199.4289771508979,194.33681843704935,4.9169125992573015,212.71621933472863,181.35709456907995,1.0691738992076523,-0.004966570750775778,19.490707397460938,0.01808055504102901,0.0512777989772526,0.030145606751928122,0.0024395977006554936,0.013373110478758221,0.022516552786202227,-0.575721061054647,1.0
215.7846665677699,218.5690622076381,214.8746056299282,215.9471893310547,15190654.0,61.609271684962444,211.9247255916081,203.0425484732362,5.888985977769153,230.3596635318351,192.009312298243,0.624189251540514,-0.006628529313703169,-1.9609985351562216,-0.012111707739142052,0.008290380331405833,-0.003610879382500931,0.005170847550818536,0.0055493518210332216,0.008911341984615772,0.3449008716158364,1.0
215.8171921861465,216.9006243586044,213.03281070164252,213.95372009277344,16245867.0,57.655769072118126,212.11796316314766,203.4704375563553,5.334880558878552,228.94100803345515,195.8169112780683,0.5475412340641597,-0.009231281242680134,-5.08123779296875,-0.006628529313703169,-0.012111707739142052,0.008290380331405833,-0.003610879382500931,0.005170847550818536,0.008064155748171676,0.0694646194956452,1.0
214.75543511811003,217.5506648619977,214.5712590317913,217.07395935058597,16110573.0,61.78898050637983,212.58996280004655,204.00390899926632,5.088863997021889,227.6020331321571,199.58166285172962,0.6242707117641091,0.0145837111710867,-1.1700897216796307,-0.009231281242680134,-0.006628529313703169,-0.012111707739142052,0.008290380331405833,-0.003610879382500931,0.009496470442688667,-0.008327902721350644,1.0
219.2841188295931,222.707728330706,219.09994275286152,221.8193206787109,14854295.0,66.02940066657729,214.70766720499807,206.20687440207294,4.594013334047048,220.9595850317147,213.24032951906656,1.1113754617381826,0.012411646464260073,7.865600585937472,0.013379294487392723,-0.009135943417066805,0.00519057884844365,0.0145837111710867,-0.009231281242680134,0.010522484809333666,0.09764225893453382,0.0
222.7077413431539,223.17361297010467,220.5625737603621,222.0468597412109,6348354.0,65.8847177717697,215.98209004785025,207.39996436257323,4.573718972903521,222.272385716477,213.18646132942143,0.9751785326777103,0.0029853711026359697,3.846160888671875,-0.001953752836439393,0.012411646464260073,0.013379294487392723,-0.009135943417066805,0.00519057884844365,0.010196507316870019,-0.37731578432159163,0.0
217.7673238745862,228.3740025103465,217.680652782599,227.6047821044922,17309440.0,68.31009408264387,217.2951220546975,208.60578931235406,4.634401974519051,224.43257594663433,212.5928955499477,1.267930049762628,0.04227033333866714,8.504852294921875,-0.016540747521502586,0.0029853711026359697,-0.001953752836439393,0.012411646464260073,0.013379294487392723,0.016744188398083167,1.1846146157086825,0.0
228.27649558823185,231.3859077736056,225.6112872099783,226.49969482421875,18642915.0,66.19218636272737,218.17174803274713,209.30751109713307,4.816662314212351,225.80120242441083,212.10725399648763,1.0510073777102613,-0.0048552902538141485,4.680374145507841,0.04227033333866714,-0.016540747521502586,0.0029853711026359697,-0.001953752836439393,0.012411646464260073,0.016372497137501985,0.07703744315240701,0.0
227.0847455694087,227.4422638309112,221.25594094462812,222.11184692382807,13099664.0,58.443973345818335,218.5469955461834,209.80964191386622,4.554540385288931,226.12449135524724,212.31158957736994,0.7095002559240801,-0.01937242301273734,0.7259063720702557,-0.0048552902538141485,0.04227033333866714,-0.016540747521502586,0.0029853711026359697,-0.001953752836439393,0.017813851616755926,-0.2973382113258576,0.0
222.0793501437868,223.1627677677505,217.06311584112788,217.8431701660156,20118553.0,52.05955070148495,218.47996455759602,210.12468223747993,3.9567493846796538,226.00070346245673,212.7495681439886,0.3843898578960278,-0.019218591069914415,-4.2036895751953125,-0.01937242301273734,-0.0048552902538141485,0.04227033333866714,-0.016540747521502586,0.0029853711026359697,0.019025847097160938,0.5358067962659194,0.0
218.4824016823122,220.3025381104985,216.70558633810427,218.90493774414065,13382878.0,53.42249769170393,218.5204381944098,210.46900598283918,3.528002858985161,226.00190516629314,212.96829899630453,0.4554870440619822,0.004873999847302413,0.5308990478516193,-0.019218591069914415,-0.01937242301273734,-0.0048552902538141485,0.04227033333866714,-0.016540747521502586,0.018793002919884862,-0.3347991776545759,0.0
218.7424053680006,219.43580304164527,214.9721115673716,215.81716918945312,14790821.0,49.05474674325757,218.26298400346153,210.67873787329464,2.905567458605759,226.06025275075083,212.70084954417106,0.2332678785940986,-0.014105522636938206,-11.787612915039062,0.004873999847302413,-0.019218591069914415,-0.01937242301273734,-0.0048552902538141485,0.04227033333866714,0.0188557625483924,0.10520479974486796,0.0
216.70559677642885,218.41740888042105,215.0154669121734,216.7164306640625,11701228.0,50.328447318425816,218.11569320923303,210.91551013959926,2.456528473848806,226.0440258273038,212.48522374545007,0.312063476778322,0.004166774487807112,-9.78326416015625,-0.014105522636938206,0.004873999847302413,-0.019218591069914415,-0.01937242301273734,-0.0048552902538141485,0.018360900247939172,-0.2088858353434201,0.0
216.68392479169395,218.3957368624312,214.5170894491837,217.0847930908203,16634259.0,50.87030064822466,218.01751224557466,211.15744280435305,2.106107713864901,226.03958654535148,212.37373742925791,0.3447320120060765,0.0016997438801897857,-5.027053833007756,0.004166774487807112,-0.014105522636938206,0.004873999847302413,-0.019218591069914415,-0.01937242301273734,0.01840209437529685,0.421582333067948,0.0
216.9006000041972,219.6849811760605,216.5539011693605,217.21478271484372,9887787.0,51.073134040455564,217.94106181407648,211.39498554594093,1.8179298495390412,225.93920789573244,212.19025682594727,0.3654479431480703,0.000598796544763136,-0.628387451171875,0.0016997438801897857,0.004166774487807112,-0.014105522636938206,0.004873999847302413,-0.019218591069914415,0.01834839557281357,-0.4055769481526048,0.0
217.42066363874457,217.90820304975384,212.35025955003613,214.08372497558597,12006872.0,46.13263642125627,217.5736964008869,211.50042630788778,1.3216613344764028,226.0792828688975,211.71973904272357,0.1646282055669083,-0.014414570224569712,-4.8212127685546875,0.000598796544763136,0.0016997438801897857,0.004166774487807112,-0.014105522636938206,0.004873999847302413,0.01817328347597349,0.21431337467119782,0.0
214.13787988528327,216.85727230051697,213.2386383381826,214.029541015625,14345010.0,46.04961912655147,217.2361577927667,211.59960727681866,0.9134629360176234,226.18688201136172,211.4203750687164,0.17669486473970325,-0.0002530970533474175,-1.787628173828125,-0.014414570224569712,0.000598796544763136,0.0016997438801897857,0.004166774487807112,-0.014105522636938206,0.009711130306678863,0.19473331605433963,0.0
214.73376561248432,214.95045782381723,211.8085437074771,212.1227264404297,8708037.0,43.10955852626651,216.74916433063936,211.620121753823,0.4311289775397995,226.37376761563897,211.0503900992048,0.0699804165285893,-0.008909118648514514,-4.5937042236328125,-0.0002530970533474175,-0.014414570224569712,0.000598796544763136,0.0016997438801897857,0.004166774487807112,0.009738526614657914,-0.3929570631181156,0.0
212.13354689638055,215.38381414482865,211.73267862559467,213.29281616210935,8608888.0,45.412682812773234,216.4199883145889,211.6857176129715,0.14165934140157788,226.5164876995582,210.52955569643788,0.17284495018382084,0.005516097880291282,-3.791976928710966,-0.008909118648514514,-0.0002530970533474175,-0.014414570224569712,0.000598796544763136,0.0016997438801897857,0.009249415015877175,-0.011385918548577623,0.0
213.3253116320468,214.25704032200144,208.99162691468877,209.94503784179688,9288894.0,40.37621681321674,215.80332636479918,211.61745566116073,-0.35380669926047403,226.93687573838997,209.2836015565319,0.03746819306441908,-0.01569569186881592,-7.269744873046847,0.005516097880291282,-0.008909118648514514,-0.0002530970533474175,-0.014414570224569712,0.000598796544763136,0.008653449952350518,0.07898883107783483,0.0
210.400083252388,210.97429371409604,207.5831859130812,209.3166656494141,8762464.0,39.49091592013075,215.18554915381014,211.52722860187654,-0.7880869151343859,227.36653438030578,208.1648865181317,0.059983348280816445,-0.0029930318851179027,-4.767059326171875,-0.01569569186881592,0.005516097880291282,-0.008909118648514514,-0.0002530970533474175,-0.014414570224569712,0.008134209241119088,-0.05667305494066355,0.0
208.79662330043809,209.31666432515416,203.8020569000417,204.31126403808597,9650325.0,33.23891816447491,214.1499029523126,211.24424959937497,-1.5186451966784489,228.24399400447814,205.8085603168109,-0.06673801360693155,-0.02391305821635681,-9.718276977539034,-0.0029930318851179027,-0.01569569186881592,0.005516097880291282,-0.008909118648514514,-0.0002530970533474175,0.009841338516799147,0.10132549474668306,0.0
205.19968134701904,206.70563505879736,201.38603734301736,202.241943359375,9340350.0,31.05034255625786,213.01581156250901,210.89121798212005,-2.238787434974199,228.74091396165753,203.35390262769792,-0.043800321892773504,-0.010128275053524316,-9.880783081054688,-0.02391305821635681,-0.0029930318851179027,-0.01569569186881592,0.005516097880291282,-0.008909118648514514,0.009318454763219781,-0.03212067987347578,0.0
203.7370669996741,210.6167735275233,202.4477910074001,209.52252197265625,12739366.0,44.81736169503105,212.68311731585638,210.83754362880774,-2.19670129428917,228.20306170700616,202.70541302443917,0.2673622588924449,0.03599935054195935,-3.7702941894530966,-0.010128275053524316,-0.02391305821635681,-0.0029930318851179027,-0.01569569186881592,0.005516097880291282,0.016420756975314907,0.36390670585149376,0.0
183.70463674068475,189.5551096965712,182.01450685907,184.91807556152344,18955515.0,29.84229275134038,201.87742489507326,206.31042577285004,-7.303914623978727,226.92977986620733,183.1737922163122,0.0398638778118273,0.006190097902432301,-21.92840576171875,0.02242169977078312,-0.08634837595231615,-0.009112584178027738,-0.040121671087499755,0.011121757462490667,0.03442266190352124,-0.6170933180953206,1.0
185.02638818121144,185.02638818121144,180.95273125147588,181.9819793701172,21645696.0,30.48779277633072,196.61120881132257,203.32004663054357,-7.895576212067624,221.89124585546517,176.18311480127312,0.12686724298503632,-0.01875222503723173,-1.7984771728515625,-0.018913354300457375,0.003739290314264121,0.018455471341984664,0.006190097902432301,0.02242169977078312,0.03272496309659635,0.045234276091941306,1.0
184.18133677390608,185.71979218121757,182.5778780420635,184.08383178710935,19652369.0,33.574433375452685,195.41812528520703,202.56568526413437,-7.892995585165551,220.1917646976822,174.88802503620454,0.20298118476793467,0.011549783249237944,-0.8342437744140909,-0.01875222503723173,-0.018913354300457375,0.003739290314264121,0.018455471341984664,0.006190097902432301,0.032757567620197985,-0.09208883835382331,1.0
185.0588995119384,186.51068373301476,182.96790150674747,185.01556396484372,11659978.0,34.95330482951765,194.42740515945812,201.8774452131818,-7.726698845235944,218.4241231112349,173.94495037509324,0.24889432308966988,0.005061455798094805,-3.3152618408203693,0.011549783249237944,-0.01875222503723173,-0.018913354300457375,0.003739290314264121,0.018455471341984664,0.031395914002070605,-0.40668842519698256,1.0
184.11632291823489,184.11632291823489,178.78589150241112,181.12608337402344,16199949.0,31.969882406036604,193.16061260846433,201.06366631752852,-7.818627784499142,216.280231376292,172.87216883122753,0.19014703856517523,-0.021022450800730286,-7.908966064453125,0.005061455798094805,0.011549783249237944,-0.01875222503723173,-0.018913354300457375,0.003739290314264121,0.031727194838236314,0.3893635991422968,1.0
186.56484620151463,190.40014322748075,184.28965774164683,189.3925628662109,17340694.0,44.46546248864464,191.01804663514184,199.21553202993258,-6.729749913531748,210.59221306095236,171.58404731502418,0.45653301586080475,0.02999055816685381,5.3087310791015625,0.01848285547135231,-0.003229999901434799,-0.021022450800730286,0.005061455798094805,0.011549783249237944,0.01780158962423463,0.3441910789593059,0.0
186.56486429745576,188.62336076513685,185.37309328784568,187.86495971679688,11074406.0,42.917217394811615,190.71775264291853,198.77041154706453,-6.159086520447943,209.2250103222686,171.51355168945014,0.43359256364369053,-0.0080658032516997,2.8493957519531534,0.02999055816685381,0.01848285547135231,-0.003229999901434799,-0.021022450800730286,0.005061455798094805,0.017129271713160032,-0.36136316112838396,0.0
188.94834745286036,189.8367550094912,185.52475278371423,186.5540008544922,10634833.0,41.579216505027986,190.3212048535446,198.29133661794404,-5.746374466216309,205.94822602404363,172.4934838758587,0.42028472126174615,-0.0069781978729878125,5.42791748046875,-0.0080658032516997,0.02999055816685381,0.01848285547135231,-0.003229999901434799,-0.021022450800730286,0.017196407315047405,-0.03969269322435898,0.0
190.68185905070663,192.4586599979373,189.82595300742656,190.2701568603516,12732187.0,47.4769761626845,190.16365346800993,196.74803855149264,-3.090925887194402,193.09174923752542,178.9198718562246,0.8009020046351234,-0.01932102451110529,3.7161560058594034,0.026187554844414818,0.006401520867828969,0.0036464760540844132,0.003368476189642644,-0.0069781978729878125,0.01575894922193254,-0.6283815808979263,1.0
190.6818456453404,191.74359547691992,182.98956907753552,183.72628784179688,15745524.0,40.2775919402791,189.55057102741821,196.23738166091633,-3.262425180513958,192.78223268786016,179.6270019312805,0.3116088182996032,-0.03439251392091702,-3.45611572265625,-0.01932102451110529,0.026187554844414818,0.006401520867828969,0.0036464760540844132,0.003368476189642644,0.02006941844718309,0.23667080918619865,1.0
182.66454680679405,185.65478648382367,182.01449910532168,184.25717163085935,15221260.0,41.058470062296685,189.0464377515555,195.7675695028749,-3.317262385206476,192.77413479635948,179.68277133157022,0.3494212280938121,0.002889536360303646,-3.6077880859375284,-0.03439251392091702,-0.01932102451110529,0.026187554844414818,0.006401520867828969,0.0036464760540844132,0.01922875336780486,-0.033296065599341174,1.0
183.7479528023893,183.7479528023893,180.8769005321592,181.44027709960935,29076982.0,38.20409115542518,188.3220414989892,195.20571489882528,-3.5471319824275724,192.90780372425255,179.20132255748572,0.16335006154258352,-0.01528784202165745,-7.627304077148466,0.002889536360303646,-0.03439251392091702,-0.01932102451110529,0.026187554844414818,0.006401520867828969,0.016635713021124918,0.9102874532068961,1.0
181.97115954284,182.2095050578179,179.56596429662866,180.7685546875,11624639.0,37.53399429962426,187.6026618026569,194.63955175328311,-3.740390782556233,192.81417539778658,178.5387237721353,0.15620037627096495,-0.0037021681340387858,-13.250244140625,-0.01528784202165745,0.002889536360303646,-0.03439251392091702,-0.01932102451110529,0.026187554844414818,0.016578870953871377,-0.6002116381954634,1.0
179.84767346283888,184.2355137643385,179.00260128034913,182.1770172119141,15853471.0,39.913805727661604,187.08593374639568,194.15082490852356,-3.7368228515635167,192.4518322128558,178.21526373440983,0.27828008438285645,0.007791523956414581,-8.0931396484375,-0.0037021681340387858,-0.01528784202165745,0.002889536360303646,-0.03439251392091702,-0.01932102451110529,0.016910813804538665,0.3637817914173507,1.0
184.39804104189813,187.388266488164,181.68948222254548,186.8465576171875,17292020.0,47.10829400733518,187.06313601980443,193.86438305396135,-3.3189436385239333,192.55169127024914,178.25408418141103,0.6009728328934472,0.025631885276953703,3.120269775390625,0.007791523956414581,-0.0037021681340387858,-0.01528784202165745,0.002889536360303646,-0.03439251392091702,0.01906038315750482,0.09074031800354643,1.0
189.37090407971957,189.37090407971957,186.0448140197395,187.3665771484375,8663393.0,47.85706818585522,187.09203517491233,193.60956713609767,-2.9122396356322042,192.68967741986427,178.65455780962793,0.6207299674493382,0.0027831368042403604,3.1094055175781534,0.025631885276953703,0.007791523956414581,-0.0037021681340387858,-0.01528784202165745,0.002889536360303646,0.01904390135691736,-0.49899473861353383,1.0
186.95489006868036,192.84868366194448,186.74903175274477,192.41531372070312,16015412.0,54.579992536918745,187.59901408403525,193.5627336688273,-2.1576607656573117,193.64789921465893,178.52948420819263,0.9184712489087897,0.02694576935280124,10.975036621093778,0.0027831368042403604,0.025631885276953703,0.007791523956414581,-0.0037021681340387858,-0.01528784202165745,0.020846274448514317,0.8486304384436907,1.0
194.0729764873737,195.12389255692383,191.9277943316132,194.593017578125,12330294.0,57.1465409109392,188.26510965490093,193.603136959388,-1.3681578018010612,194.9615344276032,178.1735943565765,0.9780487154517428,0.011317726304169717,13.824462890625,0.02694576935280124,0.0027831368042403604,0.025631885276953703,0.007791523956414581,-0.0037021681340387858,0.019406085464400452,-0.230098232877181,1.0
193.86709216821816,198.92666185303756,193.06537009567677,198.00575256347656,11515191.0,60.877474846757636,189.19278993190812,193.7757885517052,-0.4617688392440584,196.78459363361523,178.03850206950975,1.0651420551150819,0.01753780802531324,15.828735351562472,0.011317726304169717,0.02694576935280124,0.0027831368042403604,0.025631885276953703,0.007791523956414581,0.01871855165325683,-0.0661057230265556,1.0
198.24410025200763,198.24410025200763,192.03611004369927,192.65365600585935,10753149.0,53.07350623543269,189.52239622466539,193.7317833538289,-0.17332058725867228,197.0969368706508,178.93741981880234,0.7553194365188706,-0.027030005382805422,5.807098388671847,0.01753780802531324,0.011317726304169717,0.02694576935280124,0.0027831368042403604,0.025631885276953703,0.017109719144280593,-0.06617710466113846,1.0
193.7262747266508,196.19647348713048,191.00689654478077,192.2744903564453,9327873.0,52.55946313615521,189.78450042769205,193.67463460883346,0.024399963913452893,197.4888175688049,179.38519213578496,0.7119733154195199,-0.0019681207057005157,4.9079132080078125,-0.027030005382805422,0.01753780802531324,0.011317726304169717,0.02694576935280124,0.0027831368042403604,0.017241206129370447,-0.13254498751946986,1.0
192.41531954217825,195.3622236602024,192.41531954217825,193.22789001464844,6212395.0,53.77189824545849,190.11244229311646,193.65711521298306,0.25508583897436665,197.91295744307058,179.34458497636302,0.7476856177447805,0.004958534314331908,0.8125762939453125,-0.0019681207057005157,-0.027030005382805422,0.01753780802531324,0.011317726304169717,0.02694576935280124,0.015800710727707154,-0.33399661423349136,1.0
191.776131355009,194.21382863367256,191.3102596766657,193.6287841796875,6162561.0,54.30077824024339,190.44733199659942,193.6560041920695,0.46489583586023286,198.44309709660808,179.3908277691146,0.7473102634564764,0.0020747220549199863,-0.9642333984375,0.004958534314331908,-0.0019681207057005157,-0.027030005382805422,0.01753780802531324,0.011317726304169717,0.015491831838638575,-0.008021704994611634,1.0
194.1054653565905,196.09895848380972,193.7045970607862,195.65475463867188,8002587.0,56.97942442495933,190.94327701013012,193.73438656252452,0.7855948063780147,199.26552607164973,179.4784741724909,0.817518473627122,0.010463167795880413,-2.3509979248046875,0.0020747220549199863,0.004958534314331908,-0.0019681207057005157,-0.027030005382805422,0.01753780802531324,0.015529906528041903,0.29858138523902644,1.0
196.6839853217014,197.3990362863973,195.0371912005,195.81724548339844,9048478.0,57.19612998593808,191.40746448377473,193.81606730451958,1.0408642688259135,200.02556307840584,179.58192135762934,0.7941502960927669,0.0008304978073578884,3.163589477539091,0.010463167795880413,0.0020747220549199863,0.004958534314331908,-0.0019681207057005157,-0.027030005382805422,0.01419495992227814,0.1306941117915994,1.0
195.9906047769224,198.2224578857422,195.81726257991463,198.2224578857422,15246935.0,60.37770853219158,192.0565114744383,193.98886693515578,1.4208688054740435,201.1306884649315,179.5125457879982,0.8654726901079985,0.012282944724333111,5.947967529296875,0.0008304978073578884,0.010463167795880413,0.0020747220549199863,0.004958534314331908,-0.0019681207057005157,0.014362524235986962,0.6850275814341373,1.0
204.1379101598204,207.1281497086737,203.7045546870605,205.35134887695312,13366359.0,62.75931767304873,199.87249073246716,197.44822028446902,3.8086702741334193,211.77568090770836,186.63454858447915,0.7444692646233972,0.0071199341693080065,-1.722640991210966,0.004322730074424186,-0.0027673157539355175,-0.0035001031441104224,-0.013393977260443224,0.0006806734028586003,0.018455690131631296,0.006473985462165155,0.0
205.63301387393437,208.3415721539504,204.80962407553048,207.97320556640625,7222044.0,66.05945839913136,200.64398738331852,197.8609648053293,3.9686653030088337,212.11477658214577,188.3561157518386,0.8256816305716853,0.012767662368870836,3.6727600097655966,0.0071199341693080065,0.004322730074424186,-0.0027673157539355175,-0.0035001031441104224,-0.013393977260443224,0.018477815761873437,-0.45968501968262265,0.0
208.72078391244088,210.28090697028475,208.2874139856285,209.57667541503903,11373522.0,67.9311518596974,201.49471957681573,198.32040443708263,4.176702703266415,213.06824540684428,189.1187830965737,0.8542109235451223,0.00770998285219382,5.991302490234347,0.012767662368870836,0.0071199341693080065,0.004322730074424186,-0.0027673157539355175,-0.0035001031441104224,0.007766690187015303,0.5748342159089588,0.0
202.27444873910952,209.0999858276653,200.0967650530466,208.2874298095703,17031699.0,61.39745203174441,203.00192988085936,199.45367656893708,3.5261506294559695,213.58054336817446,193.22727218358335,0.7399379436062633,0.009292366848115519,0.3142242431640625,0.01686949447680819,-0.015452553991852414,-0.01643909780523456,0.00770998285219382,0.012767662368870836,0.011313735750287062,1.035533912818999,1.0
207.3665131814007,207.90822199595743,198.5474688015308,199.9450836181641,11486238.0,48.010189862553645,202.71080166536458,199.47294743361266,2.8473758255239545,212.94819460159525,194.53134031051414,0.29395591788287717,-0.040052086671928944,-9.631591796874943,0.009292366848115519,0.01686949447680819,-0.015452553991852414,-0.01643909780523456,0.00770998285219382,0.017499096769441516,-0.325596465743083,1.0
198.27662579949765,203.36869744218205,198.1574530399701,202.17694091796875,13682323.0,51.08318911084639,202.6599577846602,199.57898639378348,2.4611633754132356,212.17382936649656,196.16052121944094,0.3757137278117048,0.01116235147880329,-3.9544830322265625,-0.040052086671928944,0.009292366848115519,0.01686949447680819,-0.015452553991852414,-0.01643909780523456,0.017950019942374457,0.19119271253129178,1.0
200.64931578292465,204.1162464203342,200.37845414262804,202.44778442382807,15346549.0,51.45815964980504,202.63975079791427,199.69148827731465,2.1521335773561248,211.55977345929395,197.4538801051592,0.35402963805940396,0.0013396359873167896,-0.49838256835943184,0.01116235147880329,-0.040052086671928944,0.009292366848115519,0.01686949447680819,-0.015452553991852414,0.01788990182091001,0.12163329282607926,1.0
203.26035648677436,203.444532567793,200.69265291728763,201.02850341796875,8588142.0,49.32444722813835,202.48629866649088,199.7439202436148,1.7722714778142574,210.83290423193648,198.7018751259737,0.19179150191400088,-0.007010602807527078,-5.341262817382841,0.0013396359873167896,0.01116235147880329,-0.040052086671928944,0.009292366848115519,0.01686949447680819,0.0177728455389235,-0.4403861089551795,1.0
200.99599740979767,201.79773396818385,197.17153408830825,197.61573791503903,11249222.0,44.541762292350604,202.02243573778117,199.66046211308242,1.182218493861825,210.93776201544938,198.5363453453905,-0.07423405364437939,-0.016976525442434665,-10.671691894531278,-0.007010602807527078,0.0013396359873167896,0.01116235147880329,-0.040052086671928944,0.009292366848115519,0.01751735799399687,0.3098551467826218,1.0
199.11085913202984,203.4011940849081,198.7533263978005,202.5452880859375,12183206.0,51.81033266970636,202.07223119951036,199.77359254339046,1.0996941640122486,210.4055739549212,198.44556282486397,0.3427860740672998,0.024945129486690032,2.600204467773409,-0.016976525442434665,-0.007010602807527078,0.0013396359873167896,0.01116235147880329,-0.040052086671928944,0.019623273185583084,0.08302654174662027,1.0
206.4997934585676,210.5301155325633,206.0772573597665,209.6850433349609,14806176.0,60.55039162497198,203.43406109527058,200.61707655333626,1.8284527632775678,210.60744631971087,198.2642791441563,0.9252701537919079,0.014626598302886151,8.656539916992159,0.007287237476345743,0.012944696130965161,0.024945129486690032,-0.016976525442434665,-0.007010602807527078,0.018798038059030624,0.41017686813593435,0.0
